SMILES,logP,fold_0,fold_1,fold_2,fold_3,fold_4
Clc1c(Cl)c(Cl)c(c2ccccc2)c(Cl)c1Cl,-7.9107,val,train,train,train,train
Clc1cccc(c1)c2ccccc2Cl,-5.5851,val,train,train,train,train
Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)cc2Cl,-7.3867,train,train,train,train,val
Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2,-6.8995,train,val,train,train,train
Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2,-6.8526,train,val,train,train,train
Clc1ccc(cc1)c2cc(Cl)c(Cl)cc2Cl,-7.7699,val,train,train,train,train
Clc1ccc(cc1)c2ccc(Cl)c(Cl)c2Cl,-6.8754,val,train,train,train,train
Clc1ccc(c(Cl)c1)c2ccccc2,-5.2878,val,train,train,train,train
Clc1ccc(Cl)c(c1)c2ccccc2,-5.2993,train,val,train,train,train
Clc1ccc(cc1)c2ccccc2Cl,-5.2803,train,train,val,train,train
Clc1ccc(c(Cl)c1Cl)c2cc(Cl)c(Cl)cc2Cl,-8.3813,train,train,train,val,train
Brc1ccc(c(Br)c1Br)c2ccc(Br)c(Br)c2Br,-7.7563,val,train,train,train,train
Clc1ccc(c(Cl)c1)c2ccccc2Cl,-6.4902,val,train,train,train,train
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)cc2Cl,-7.3263,train,train,train,val,train
Clc1ccc(Cl)c(c1)c2c(Cl)ccc(Cl)c2Cl,-7.1895,train,train,train,val,train
Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)cc2Cl,-7.9503,train,train,val,train,train
Clc1ccc(cc1Cl)c2c(Cl)ccc(Cl)c2Cl,-7.6499,train,train,val,train,train
Clc1ccc(Cl)c(c1Cl)c2c(Cl)ccc(Cl)c2Cl,-7.9032,train,train,val,train,train
Clc1ccccc1c2c(Cl)cccc2Cl,-5.9003,train,val,train,train,train
Clc1ccc(cc1)c2c(Cl)cccc2Cl,-6.2095,train,train,val,train,train
Clc1cccc(c1Cl)c2ccccc2Cl,-5.944,train,train,val,train,train
Clc1cccc(c1)c2cc(Cl)ccc2Cl,-6.0077,train,train,train,train,val
Clc1ccc(cc1Cl)c2ccccc2Cl,-6.287000000000001,train,val,train,train,train
Clc1ccc(cc1)c2ccc(Cl)c(Cl)c2,-6.5541,train,train,train,val,train
Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-7.2722,train,val,train,train,train
Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl,-6.4654,train,val,train,train,train
Clc1ccc(c(Cl)c1Cl)c2ccccc2Cl,-6.8299,train,train,train,val,train
Clc1ccc(Cl)c(c1)c2cc(Cl)cc(Cl)c2Cl,-7.8201,train,val,train,train,train
Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)ccc(Cl)c2Cl,-7.8218,val,train,train,train,train
Clc1cccc(c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-8.4206,val,train,train,train,train
NC(=O)c1ccccc1,-0.953,val,train,train,train,train
CC1=CC(=O)c2ccccc2C1=O,-3.0319,train,val,train,train,train
ClCc1ccccc1,-2.3822,train,train,train,train,val
CSc1ccccc1,-2.39,train,val,train,train,train
O=CNc1ccccc1,-0.6785,train,val,train,train,train
S=C=Nc1ccccc1,-3.1772,train,train,val,train,train
CC(=O)Nc1ccccc1Cl,-1.4001,train,train,train,val,train
CC(=O)Nc1cccc(C)c1,-2.091,train,train,train,val,train
CC(=O)Nc1ccccc1[N+]([O-])=O,-1.9093,train,train,train,train,val
S=C=NCc1ccccc1,-3.1364,val,train,train,train,train
Oc1ccc2CCCCc2c1,-1.9948,val,train,train,train,train
NC(=O)c1c(Cl)cccc1Cl,-1.8427,train,val,train,train,train
Cc1cccc(Oc2ccc(cc2)[N+]([O-])=O)c1,-4.6613,train,train,train,train,val
CCNCNC(=O)c1ccccc1,-0.0749,train,val,train,train,train
CNCC(C)c1ccccc1,-1.0947,val,train,train,train,train
O=NN1CCCCC1,-0.1738,val,train,train,train,train
c1ccc(cc1)N=Nc2ccccc2,-4.4544,val,train,train,train,train
COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3,-2.2267,val,train,train,train,train
CN(C)CCCN1c2ccccc2CCc3ccccc13,-4.187,train,train,val,train,train
CO[P](=O)(OC)OC,0.5526,val,train,train,train,train
CC(C)O[P](C)(=O)OC(C)C,-0.0516,train,train,train,train,val
NC(=O)NCc1ccccc1,-0.9462,train,train,train,train,val
N[S](=O)(=O)c1ccccc1,-1.5630000000000002,train,val,train,train,train
Cc1cccc(c1)[S](N)(=O)=O,-1.3409,train,train,val,train,train
ClCCN(CCCl)[P]1(=O)NCCCO1,-0.8147,val,train,train,train,train
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.8092,train,train,train,val,train
CO[P](=S)(OC)Oc1ccc(SC)c(C)c1,-4.5695,val,train,train,train,train
CNC(=O)CS[P](=S)(OC)OC,-0.9624,train,train,val,train,train
Clc1ccc(cc1)C(=C(Cl)Cl)c2ccc(Cl)cc2,-6.9004,val,train,train,train,train
OC(=O)COc1ccc(Cl)cc1Cl,-2.5139,val,train,train,train,train
CCO[P](=S)(OCC)Oc1ccc(Cl)cc1Cl,-6.1094,train,train,train,train,val
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.3804,train,train,train,train,val
CN(C)C(=O)Nc1ccccc1,-1.6101,train,train,train,train,val
CC(CCl)OC(C)CCl,-2.0027,train,train,train,train,val
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.6657,train,train,train,train,val
CC(Oc1ccc(Cl)cc1Cl)C(O)=O,-2.8271,train,train,val,train,train
CCOC(=O)CC(S[P](=S)(OC)OC)C(=O)OCC,-3.3637,train,val,train,train,train
CC(C)OC(=O)Nc1ccccc1,-3.0005,train,train,train,train,val
CCO[P](=S)(OCC)SCSCC,-3.7166,train,train,train,val,train
CCO[P](=S)(OCC)SCCSCC,-4.2262,train,train,train,val,train
CO[P](=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.5072,train,train,val,train,train
CO[P](=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,-4.7982,val,train,train,train,train
CN[P](=O)(OC)Oc1ccc(cc1Cl)C(C)(C)C,-3.1639,val,train,train,train,train
CO[P](=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.2797,train,train,train,train,val
CCO[P](=O)(OCC)Oc1ccc(cc1)[N+]([O-])=O,-2.0594,train,train,train,train,val
CCO[P](=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-5.7524,train,train,val,train,train
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.7443,train,train,train,val,train
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.5213,train,val,train,train,train
CCO[P](=O)(OCC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,-3.4624,train,train,val,train,train
CO[P](=S)(OC)Oc1ccc(c(Cl)c1)[N+]([O-])=O,-3.8717,train,train,train,train,val
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.7584,train,train,train,val,train
CCCCOC(N)=O,-0.6571,train,val,train,train,train
COC(N)=O,0.964,train,val,train,train,train
CCCOC(N)=O,-0.1302,train,val,train,train,train
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-2.9864,val,train,train,train,train
CO[P](=S)(OC)SCSc1ccc(Cl)cc1,-5.2939,train,val,train,train,train
CNC(=O)Oc1cccc(C)c1,-1.803,train,train,train,train,val
Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,-5.6466,val,train,train,train,train
CCO[P](=S)(Oc1ccc(cc1)[N+]([O-])=O)c2ccccc2,-5.0169,train,train,train,val,train
CO[P](=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.0864,train,train,val,train,train
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,-3.4365,train,train,train,val,train
CCSC(=O)N1CCCCCC1,-2.2858,train,val,train,train,train
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,-4.4503,train,train,val,train,train
CNC(=O)Oc1cc(C)cc(c1)C(C)C,-3.3575,train,train,train,train,val
CNC(=O)Oc1ccccc1C(C)C,-2.6841,train,val,train,train,train
CO[P](=S)(OC)Oc1ccc(cc1)C#N,-3.7232,val,train,train,train,train
CNC(=O)Oc1cc(C)cc(C)c1,-2.5813,train,val,train,train,train
CON(C)C(=O)Nc1ccc(Br)cc1,-2.895,train,train,train,val,train
CO[P](=S)(OC)Oc1ccc(Sc2ccc(O[P](=S)(OC)OC)cc2)cc1,-6.2375,train,val,train,train,train
CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.8971,val,train,train,train,train
CO[P]1(=S)OCc2ccccc2O1,-3.5714,val,train,train,train,train
CCO[P](=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,-5.9521,train,val,train,train,train
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,-4.0218,train,val,train,train,train
CCCO[P](=O)(OCCC)Oc1ccc(SC)cc1,-3.3865,train,train,val,train,train
CCO[P](=S)(Oc1ccc(cc1)C#N)c2ccccc2,-5.7037,train,train,val,train,train
CCO[P](=S)(OCC)SCSC(C)(C)C,-4.755,train,train,train,train,val
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-3.9236,train,train,train,train,val
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.4826,train,train,train,train,val
CCO[P](=O)(Sc1ccccc1)Sc2ccccc2,-3.3305,val,train,train,train,train
CO[P](=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.6160000000000005,val,train,train,train,train
CO[P](=S)(Oc1cc(Cl)c(Br)cc1Cl)c2ccccc2,-7.1379,train,train,train,train,val
CCO[P](=O)(NC(C)C)Oc1ccc(SC)c(C)c1,-2.9648,train,train,val,train,train
CCCO[P](=S)(OCCC)SCC(=O)N1CCCCC1C,-4.1504,train,train,train,train,val
CCO[P](=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.1939,train,train,train,train,val
CC(C)O[P](=O)(OC(C)C)SCc1ccccc1,-2.8579,train,val,train,train,train
CCN(CC)C(=O)SCc1ccc(Cl)cc1,-3.9641,train,train,train,val,train
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3,-7.2429,train,train,val,train,train
CCCN,1.2283,train,val,train,train,train
CC=O,1.3561,train,train,train,train,val
CN(C)N=O,1.1303,train,train,val,train,train
[O-][n+]1ccccc1,1.0218,val,train,train,train,train
CSSC,-1.4969,val,train,train,train,train
Cc1cccnc1C,0.0938,train,val,train,train,train
Cc1ccnc(C)c1,0.4471,train,val,train,train,train
Cc1ccc(C)nc1,-0.03,train,val,train,train,train
Cc1ccncc1C,-0.314,train,val,train,train,train
Cc1cncc(C)c1,-0.5115,train,train,train,val,train
C=Cc1ccccn1,-0.5824,train,train,val,train,train
C=Cc1ccncc1,-0.5579,val,train,train,train,train
c1ccc(nc1)c2ccccn2,-1.4206,train,train,train,train,val
c1cc(ccn1)c2ccncc2,-1.5376,train,val,train,train,train
c1cnc2c(c1)ccc3ncccc23,-2.6806,train,train,val,train,train
c1ccc2nc3ccccc3cc2c1,-3.6691,train,train,train,val,train
c1ccc2c(c1)ccc3ncccc23,-3.3574,train,val,train,train,train
c1ccc2cnccc2c1,-1.456,train,train,train,train,val
c1ccc2nc(ccc2c1)c3ccc4ccccc4n3,-5.4002,train,train,train,train,val
c1ccc2cnncc2c1,-0.4155,train,train,val,train,train
CCO[P](=S)(OCC)Oc1cc(C)nc(n1)C(C)C,-3.8813,val,train,train,train,train
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-3.9528,train,val,train,train,train
CCCCCCc1ccc(O)cc1O,-2.5895,train,train,train,train,val
CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2,-4.3495,train,train,train,train,val
Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2,-4.912,train,val,train,train,train
Nc1ccc(N)cc1,-0.4658,val,train,train,train,train
COc1cc(ccc1N)c2ccc(N)c(OC)c2,-3.6098,train,train,val,train,train
Cc1ccc(cc1)[S](C)(=O)=O,-1.9873,train,train,val,train,train
CCN(CC)C=O,0.995,train,train,train,train,val
CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)N(C)C=O,-2.2709,train,train,val,train,train
C=C[S](=O)(=O)Nc1ccccc1,-1.4996,train,train,val,train,train
Cc1ccc(NO)cc1,-0.7894,train,train,train,val,train
ONc1ccccc1,-0.4359,train,train,train,train,val
CCO[P](=S)(OCC)SCC[S](=O)CC,-1.8609,train,train,train,train,val
CCO[P](=O)(OCC)SC[S](=O)CC,-1.5124,val,train,train,train,train
CC[S](=O)CCS[P](=S)(OC)OC,-0.9137,train,train,val,train,train
ClCC[S](=O)CCCl,-1.1641,train,train,val,train,train
CC[S](=O)CS[P](=S)(OC(C)C)OC(C)C,-2.3074,train,train,train,val,train
CCO[P](=S)(OCC)SC[S](=O)(=O)C(C)(C)C,-2.8951,train,train,train,train,val
CC[S](=O)(=O)CC,0.0433,train,train,val,train,train
CC[S](=O)(=O)CI,-0.9714,train,train,train,train,val
CCO[S](=O)(=O)c1ccccc1,-2.1308,train,train,val,train,train
CO[S](=O)(=O)c1ccccc1,-1.7419,train,val,train,train,train
Cn1nc(C)c(C(=O)c2ccc(Cl)cc2Cl)c1O[S](=O)(=O)c3ccc(C)cc3,-6.8946,val,train,train,train,train
Nc1ccc(cc1)[S](=O)(=O)c2ccc(Cl)cc2,-4.1267,train,train,val,train,train
Nc1ccc(N)c(c1)[S](=O)(=O)c2ccccc2C(O)=O,-1.8395,train,train,train,val,train
CC(=O)Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2,-3.6116,train,val,train,train,train
CCC(CC)COC(=O)N[S](N)(=O)=O,-1.7487,train,val,train,train,train
CCCCOC(=O)N[S](N)(=O)=O,-1.0375,train,train,train,train,val
CCCCC(CC)COC(=O)N[S](N)(=O)=O,-2.402,train,val,train,train,train
CC(C)N1C(=O)c2ccccc2N[S]1(=O)=O,-2.6817,train,train,train,val,train
OC(=O)C(=O)c1ccc2OCOc2c1,-1.1912,train,train,train,val,train
O=C1C(=O)c2ccccc2c3ccccc13,-4.4435,train,train,train,train,val
OC(=O)C(=O)c1c(cccc1C(O)=O)C(O)=O,-0.4541,train,train,val,train,train
CN1N(C(=CC1=S)C)c2ccccc2,-1.6668,train,train,train,train,val
N[C@@H](CSC(/Cl)=C/Cl)C(O)=O,-1.4895,train,train,train,val,train
CC(=O)CC1=NCCS1,-1.156,train,train,train,train,val
C[Si](C)(C)CN,-1.7619999999999998,train,train,train,train,val
C[Si](C)(C)CCN,-1.807,train,train,val,train,train
CC[Si](CC)(CC)CC,-5.6475,train,train,train,val,train
Cc1ccc(c(C)c1)[P](O)(O)=O,-1.0938,val,train,train,train,train
O[P](O)(=O)c1cccc2ccccc12,-1.6194,train,train,train,train,val
[Cl-].[Cl-].C[n+]1ccc(cc1)c2cc[n+](C)cc2,0.4349,train,train,train,train,val
[Br-].[Br-].C1C[n+]2ccccc2c3cccc[n+]13,0.3133,train,train,val,train,train
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,-4.5412,train,train,val,train,train
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12)C(C)C,-4.7103,train,val,train,train,train
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,-6.1033,train,train,train,train,val
CC(=O)O[Hg]c1ccccc1,-1.8868,val,train,train,train,train
[Cl-].COCC[Hg+],-0.7709999999999999,val,train,train,train,train
[Hg++].CC([O-])=O.CC([O-])=O,-0.1054,train,train,val,train,train
C=O,1.1206,train,train,val,train,train
C#CC#C,-0.7241,train,train,train,val,train
O=C1CC=CS1,-0.2225,val,train,train,train,train
CO[S](=O)(=O)OC,-0.6537,train,train,train,val,train
CC(=O)C(=O)c1ccccc1,-1.7558,train,train,train,train,val
CC(=O)C(C)=O,0.3661,train,train,train,val,train
CCC(=O)C(C)=O,-0.1764,train,val,train,train,train
SC(=O)CCCCC(S)=O,-1.7326,train,val,train,train,train
COC(=O)OC(C)C(=O)OC,-0.6003,train,train,train,train,val
CCO[P](=S)(OCC)O/N=C(C#N)/c1ccccc1Cl,-5.2917,train,train,train,train,val
NC(=S)c1c(Cl)cccc1Cl,-2.3363,train,train,val,train,train
CC(=O)CSC#N,-0.2162,train,train,train,train,val
N#CSCC(CSC#N)SC#N,-1.9351,train,val,train,train,train
O[S](=O)(=O)c1c(Br)c(Br)c(Br)c(Br)c1Br,-2.0061,train,train,train,val,train
[O-][S](=O)(=O)c1ccc2oc3ccccc3c2c1,-0.4655,train,train,val,train,train
O=C=O,-1.4748,train,val,train,train,train
COc1cccc(n1)N(C)C(=S)Oc2cccc(c2)C(C)(C)C,-6.013999999999999,val,train,train,train,train
ClC1=C(Cl)C2(Cl)C3CO[S](=O)(=O)OCC3C1(Cl)C2(Cl)Cl,-5.945,train,train,train,train,val
CC(C)(C)c1ccc(OC2CCCCC2O[S](=O)OCC#C)cc1,-5.8457,train,val,train,train,train
ClC1=C(Cl)C2(Cl)[C@H]3CO[S](=O)OC[C@H]3[C@]1(Cl)C2(Cl)Cl,-5.9019,val,train,train,train,train
O=[S]1OCCO1,0.2214,train,train,val,train,train
CCO[P](=S)(OCC)O[P](=S)(OCC)OCC,-4.0312,val,train,train,train,train
OC(=S)c1cccnc1,-1.3801,train,val,train,train,train
CCOC(=S)SC(C)C(O)=O,-1.4489,train,train,train,train,val
Brc1cc(Br)cc(Br)c1,-5.6004,train,train,train,val,train
Oc1c(Br)cc(Br)cc1Br,-3.6745,train,train,train,train,val
Nc1c(Cl)cc(Cl)cc1Cl,-3.6912,val,train,train,train,train
OCC(C(O)=O)c1ccccc1,-0.9305,train,train,train,train,val
OC(=O)c1ccccc1c2ccccc2C(O)=O,-2.2839,val,train,train,train,train
OCc1ccccc1O,-0.2946,train,train,val,train,train
FC(F)(F)Cl,-3.0647,val,train,train,train,train
CCCCCCCCBr,-5.0631,val,train,train,train,train
FC(F)(F)C(Cl)Br,-1.7043,train,val,train,train,train
CC(=O)OC[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)C=O,-2.4154,train,train,train,val,train
CC(=O)c1ccc(N)cc1,-1.6058,train,train,train,train,val
CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.3638,train,train,val,train,train
CC1=CC(=O)NO1,-0.0666,val,train,train,train,train
NC(=S)Nc1cccc2ccccc12,-2.5278,train,train,train,val,train
NC(=S)Nc1ccccc1,-1.7898,train,train,train,train,val
Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,-9.2068,train,train,train,train,val
Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,-12.0605,train,train,val,train,train
Clc1cc(Cl)c2Oc3cc(Cl)cc(Cl)c3Oc2c1,-9.0027,train,train,train,train,val
Clc1ccc2Oc3cc(Cl)ccc3Oc2c1,-7.8292,train,train,train,val,train
Clc1cc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2cc1Cl,-10.9486,val,train,train,train,train
Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1,-9.4728,train,train,train,train,val
Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,-8.6456,train,val,train,train,train
Clc1ccc2Oc3c(Cl)c(Cl)c(Cl)cc3Oc2c1,-8.8744,train,train,val,train,train
Clc1cccc(c1Cl)c2c(Cl)ccc(Cl)c2Cl,-6.7798,train,train,val,train,train
Oc1ccccc1C(=O)Nc2ccccc2,-3.5885,train,train,val,train,train
O=C(OOC(=O)c1ccccc1)c2ccccc2,-4.4252,val,train,train,train,train
CC(=O)Nc1ccc(cc1)[S](N)(=O)=O,-1.6066,val,train,train,train,train
CCC1(C(=O)NCNC1=O)c2ccccc2,-2.64,train,train,train,train,val
CN1CC(=O)N=C1N,-0.1499,val,train,train,train,train
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,-1.127,train,train,train,val,train
[O-][N+](=O)C(Cl)(Cl)Cl,-2.0063,train,val,train,train,train
CCC1(CCC(=O)NC1=O)c2ccccc2,-2.3374,train,val,train,train,train
[O-][N+](=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)O[N+]([O-])=O,-2.6328,train,train,val,train,train
O=C1NNC(=O)C=C1,-1.2714,train,train,val,train,train
Cc1cc(N)nc(C)n1,-1.2843,train,val,train,train,train
CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-3.8124,val,train,train,train,train
CC(C)(S)[C@@H](N)C(O)=O,-0.1285,train,val,train,train,train
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,-4.4289,train,train,train,train,val
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,-2.1114,train,train,train,val,train
O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1c7ccccc67,-3.3202,train,train,train,val,train
CN(C)C1=C(C)N(C)N(c2ccccc2)C1=O,-0.6286,train,train,val,train,train
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-4.1546,train,train,train,train,val
CN(C)CCCN1c2ccccc2Sc3ccccc13,-4.3017,train,train,val,train,train
CN1N(C(=O)C=C1C)c2ccccc2,-0.5642,train,train,train,val,train
CC(CN1c2ccccc2Sc3ccccc13)N(C)C,-4.2597,train,val,train,train,train
[O-][N+](=O)c1sc(nc1)N2CCNC2=O,-3.2169,val,train,train,train,train
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,-4.1488,train,train,train,val,train
Nc1ncnc2n(ccc12)C3OC(CO)C(O)C3O,-1.9515,train,train,train,val,train
Nc1ccc(cc1)[S](=O)(=O)Nc2sccn2,-2.4248,train,val,train,train,train
CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O,-3.4585,train,train,val,train,train
Cn1cnc2N(C)C(=O)NC(=O)c12,-2.7372,val,train,train,train,train
O=C1NC(=O)c2ccccc12,-2.6114,train,train,train,val,train
CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,-4.5238,train,train,train,val,train
COc1cc(N[S](=O)(=O)c2ccc(N)cc2)nc(OC)n1,-2.9565,train,train,val,train,train
COC1CC(=O)C[C@@H](C)[C@]12Oc3c(Cl)c(OC)cc(OC)c3C2=O,-4.611000000000001,train,train,train,val,train
CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,-3.7329,train,train,train,val,train
Cc1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1,-2.4107,train,train,train,train,val
OCC(O)C(O)CO,0.6985,train,train,train,train,val
CN[C@@H](C)[C@H](O)c1ccccc1,-0.4147,train,val,train,train,train
O=C1N=CN=C2NNC=C12,-2.3788,train,train,train,train,val
CCCCNC(=O)N[S](=O)(=O)c1ccc(N)cc1,-2.1782,train,train,train,train,val
COc1cc2N3C4[C@@H]5C(CC3=O)OCC=C6CN7CC[C@]4([C@@H]7C[C@H]56)c2cc1OC,-2.0909,train,val,train,train,train
Nc1ccc(cc1)[S](=O)(=O)Nc2ccnn2c3ccccc3,-2.3213,val,train,train,train,train
Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccc(O)c(O)c3,-3.6147,train,train,train,val,train
Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,-2.82,train,val,train,train,train
COc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,-2.5843,train,val,train,train,train
Cc1ccc(cc1)[S](=O)(=O)NC(=O)NC2CCCCC2,-4.207,val,train,train,train,train
Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,-2.6183,train,train,val,train,train
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,-2.8608,val,train,train,train,train
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.6301,train,train,val,train,train
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,-3.6929,train,train,train,train,val
CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,-4.7101,train,val,train,train,train
Nc1ccccc1O,-0.7369,train,train,train,train,val
Nc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-2.4862,train,train,train,train,val
Nc1cccc(c1)[N+]([O-])=O,-2.0611,train,train,val,train,train
Nc1ccc(cc1)[N+]([O-])=O,-2.2782,train,train,train,train,val
Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-2.5976,train,train,val,train,train
Cc1ccc(O)c(c1)[N+]([O-])=O,-2.3837,train,train,train,train,val
Oc1ccc(C=O)cc1,-0.9762,train,train,val,train,train
Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O,-2.6796,train,train,train,train,val
Oc1cc(F)ccc1[N+]([O-])=O,-2.05,val,train,train,train,train
Cc1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,-3.0003,train,train,train,train,val
Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O,-2.7668,train,train,train,train,val
Oc1cccc(O)c1[N+]([O-])=O,-2.0734,train,train,train,train,val
Oc1ccc(cc1[N+]([O-])=O)c2ccccc2,-4.4101,train,train,train,train,val
CCC(C)c1ccc(O)c(c1)[N+]([O-])=O,-3.8403,train,train,train,val,train
Nc1ccc(C(O)=O)c(O)c1,-1.9572,train,train,train,val,train
Nc1cccc(c1)C(O)=O,-1.3663,train,val,train,train,train
OC(=O)c1ccc(O)c(O)c1,-0.9278,train,train,train,val,train
COc1cc(ccc1O)C(O)=O,-2.0496,train,train,train,val,train
Nc1cc(Cl)cc(C(O)=O)c1Cl,-2.4688,train,val,train,train,train
Nc1ccc(cc1)C(O)=O,-1.3511,train,train,train,val,train
OC(=O)c1c(O)cccc1O,-1.2074,train,train,val,train,train
CCCCOC(=O)c1ccc(O)cc1,-2.9723,train,train,train,val,train
COC(=O)c1ccccc1O,-1.3130000000000002,train,train,train,val,train
Nc1ccc(c(O)c1)C(=O)Oc2ccccc2,-4.5152,train,train,train,train,val
COC(=O)c1ccc(N)cc1,-1.5974,train,train,train,train,val
CCCCCOC(=O)c1ccc(N)cc1,-3.3499,train,val,train,train,train
CCCCCCCOC(=O)c1ccc(N)cc1,-4.6001,train,train,train,train,val
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.3999,train,train,train,train,val
CCOC(C)OCC,-0.4291,train,val,train,train,train
COCOC,0.506,train,train,val,train,train
CC1OC(C)OC(C)O1,-0.0719,val,train,train,train,train
CCOCOCC,-0.1726,val,train,train,train,train
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,-3.6444,train,val,train,train,train
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,-4.4577,train,train,train,train,val
