SMILES,logP,fold_0,fold_1,fold_2,fold_3,fold_4
Oc(c(O)ccc1)c1,0.62,train,train,train,val,train
c1ccc(C)cc1O,-0.68,val,train,train,train,train
Oc(c(ccc1C)C(C)C)c1,-2.22,val,train,train,train,train
Oc(ccc(c1ccc2)c2)c1,-2.28,val,train,train,train,train
CCCC=O,-0.01,train,train,train,train,val
O=CCCCCCCCC,-3.17,train,train,train,val,train
O=CC(OC=C1)=C1,-0.1,train,train,val,train,train
O=C(CCCC1)C1,-0.6,val,train,train,train,train
O=C(CCCCCCC)C,-2.58,train,train,train,train,val
C1(=O)C=CC(=O)C=C1,-0.99,train,val,train,train,train
O=C(c(cccc1)c1)c(cccc2)c2,-3.12,train,train,train,val,train
O=C(O)CCC(=O)O,-0.2,train,train,train,val,train
CCCCCCCCCC(=O)O,-3.44,train,train,train,train,val
O=C(O)c(cccc1C)c1,-2.14,train,train,train,val,train
O=C(O)C=Cc(cccc1)c1,-2.48,train,train,train,val,train
O=C(O)Cc(c(c(ccc1)cc2)c1)c2,-2.65,val,train,train,train,train
O=C(O)C(c(cccc1)c1)c(cccc2)c2,-3.22,train,train,train,val,train
O=C(O)CCCCCCCCCCCCC,-5.33,train,train,train,train,val
O=COCC,0.15,train,val,train,train,train
O=C(OCC)CC,-0.66,train,train,train,train,val
O=C(OCC)CCC,-1.28,train,val,train,train,train
O=C(OCCC)CCC,-1.92,train,train,val,train,train
O=C(OCC)CCCCC,-2.31,train,val,train,train,train
O=C(OCC)CCCCCCCC,-3.8,train,val,train,train,train
O=C(OC)c(cccc1)c1,-1.85,val,train,train,train,train
O=C(OCCCC)c(c(ccc1)C(=O)OCCCC)c1,-4.4,train,train,train,train,val
CCOCC,-0.09,train,train,train,train,val
COC(C)(C)C,-0.24,train,val,train,train,train
CCCOC(C)C,-1.34,train,val,train,train,train
c1ccccc1OC,-1.85,train,train,train,val,train
O(C1c(cccc2)c2)C1,-1.6,train,train,train,val,train
CCCCOCCO,-0.42,train,train,train,train,val
O=C(C(O)(C(C(C(C(C(C(=CC(=O)C1)C2)(C1)C)C3O)C2)C4)(C3)C)C4)CO,-2.97,val,train,train,train,train
O=C1C=C2CCC3C4CCC(O)(C(=O)COC(=O)C)C4(C)CC(O)C3C2(C)C=C1,-4.37,train,train,train,train,val
C1C(=O)C=C2CCC3C4CCC(C(=O)CO)C4(C)CCC3C2(C)C1,-3.75,train,val,train,train,train
CC12CC(O)C3(F)C(CCC4=CC(=O)CCC43C)C2CCC1(O)C(=O)CO,-3.43,train,train,val,train,train
O=C(O)c(c(O)ccc1)c1,-1.82,train,train,val,train,train
O=C(OCC)c(ccc(O)c1)c1,-2.35,train,train,train,val,train
Oc(c(ccc1)Cl)c1,-1.06,val,train,train,train,train
Clc1cc(Cl)cc(Cl)c1O,-2.34,train,train,train,train,val
O=C(O)c(ccc(c1)Cl)c1,-3.31,train,train,val,train,train
ClC4=C(Cl)C5(Cl)C3C1CC(C2OC12)C3C4(Cl)C5(Cl)Cl,-6.29,val,train,train,train,train
CCCCCCN,-1.1,train,train,train,val,train
CCCCCCCCN,-2.75,train,val,train,train,train
c1ccccc1NC,-1.28,train,train,train,train,val
c1ccccc1N(C)C,-1.92,train,train,train,train,val
c(c(c(N)cc1)ccc2)(c2)c1,-1.92,train,train,val,train,train
c1c(C)ccc(C)n1,0.4,train,val,train,train,train
c1ccc2cnccc2c1,-1.45,train,train,train,train,val
O=C(O)c(cccn1)c1,-0.84,train,train,val,train,train
n1c(C)nc(N)cc1C,-1.28,train,train,train,val,train
N(c(c(S1)ccc2)c2)=C1S,-3.18,train,train,train,train,val
c1c(O)cc2cccnc2c1,-2.16,train,train,train,train,val
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.23,train,val,train,train,train
O=C(OC(CC(N(C1C2)C)C2)C1)C(c(cccc3)c3)CO,-2.12,train,val,train,train,train
NS(=O)(=O)c2cc(C(O)=O)c(NCc1ccco1)cc2Cl,-3.66,val,train,train,train,train
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.57,train,train,train,val,train
OCCN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4,-4.16,train,train,train,train,val
CC(=O)Nc1nnc(S(=O)(=O)N)s1,-2.36,train,val,train,train,train
CN1CCC=C(C(=O)OC)C1,0.81,train,train,train,val,train
C(C)(C)C1(CC)C(=O)NC(=O)NC1(=O),-2.21,train,train,val,train,train
COc2ccc(NS(=O)(=O)c1ccc(N)cc1)nn2,-3.28,val,train,train,train,train
N(C(=S)SSC(N(CC)CC)=S)(CC)CC,-4.86,train,val,train,train,train
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-4.61,train,train,train,val,train
c1cc(N)ccc1S(=O)(=O)Nc2nnc(C)s2,-2.41,train,train,val,train,train
O=C(N(c(c(C1(C(N(C2)CC(C3C4C5OC6)=C6)C3)C2)cc(OC)c7OC)c7)C14)C5,-2.09,train,train,train,val,train
Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3,-2.32,train,val,train,train,train
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,-2.62,train,val,train,train,train
c1cc(N)ccc1S(=O)(=O)Nc2nc(C)nc(OC)c2,-2.54,train,train,train,val,train
c1ccccc1NC(=O)C2=C(C)OCCS2(=O)=O,-2.43,val,train,train,train,train
O=C(c(cccc1C(C(=O)O)C)c1)c(cccc2)c2,-3.7,train,val,train,train,train
CN1C(=O)N(C)c2ncn(C)c2C1(=O),-0.97,train,train,val,train,train
CC1CC(C)C(=O)C(C1)C(O)CC2CC(=O)NC(=O)C2,-1.13,train,val,train,train,train
N(CCNC1)C1,1.07,train,val,train,train,train
O=C(NCC1=O)N1,-0.4,train,train,train,train,val
O=C1CCCN1C,1.0,val,train,train,train,train
c1cccc(N)c1O,-0.72,train,train,train,train,val
O=C(OCC)N,0.85,val,train,train,train,train
O=C(Oc(c(c(ccc1)cc2)c1)c2)NC,-3.28,train,train,train,train,val
O=C(NC)N,1.13,train,train,train,val,train
O=C(N)C=C,0.96,train,val,train,train,train
O=C(Nc(ccc(O)c1)c1)C,-1.03,train,train,val,train,train
CC(C)N(=O)=O,-0.62,train,train,train,val,train
O=N(=O)c(c(c(ccc1)cc2)c1)c2,-3.54,train,train,val,train,train
O=C(O)c(ccc(N(=O)=O)c1)c1,-2.8,train,train,train,train,val
O=N(=O)c(c(N)ccc1)c1,-1.96,train,train,train,train,val
Clc(cccc1N)c1,-1.37,train,train,train,train,val
N#Cc(c(c(c(c1C#N)Cl)Cl)Cl)c1Cl,-5.64,train,val,train,train,train
CN1C=C(c2ccccc2)C(=O)C(c3cc(C(F)(F)F)ccc3)=C1,-4.44,val,train,train,train,train
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-3.0,train,val,train,train,train
CCc1cccc(CC)c1N(COC)C(=O)CCl,-3.26,train,train,train,val,train
CCS,-0.6,train,val,train,train,train
NC(=S)N,0.32,val,train,train,train,train
COC(=O)NS(=O)(=O)c1ccc(N)cc1,-1.66,train,train,train,train,val
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.22,train,train,train,train,val
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.57,train,val,train,train,train
COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,-4.04,train,val,train,train,train
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.62,train,train,train,train,val
C1C(O)CC2C(O)C(O)C3C4CCC(C(C)CCC(=O)O)C4(C)CCC3C2(C)C1,-4.35,val,train,train,train,train
N(CCNC1C)C1,0.74,train,val,train,train,train
O=C(Nc(ccc(c1)Cl)c1)C,-2.84,train,train,val,train,train
O=C(Nc(ccc(c1)N(=O)=O)c1)C,-2.69,train,train,val,train,train
COc2ccc1C(OC(=O)c1c2OC)C4N(C)CCc5cc3OCOc3cc45,-4.11,train,train,train,train,val
O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,-3.8,val,train,train,train,train
Oc(c(cc(c1)Cl)Cc(c(O)ccc2Cl)c2)c1,-3.95,train,train,train,train,val
Nc1c(Cl)c(Cl)nc(C(O)=O)c1Cl,-2.75,train,train,val,train,train
O=C(O)C(N)Cc(ccc(O)c1)c1,-2.57,train,train,train,train,val
CC(C)N(C(C)C)C(=O)SCC(Cl)=CCl,-4.08,train,train,train,train,val
O=C(OCCCC)c(ccc(O)c1)c1,-2.72,val,train,train,train,train
O=C(OCCC)c(cc(O)c(O)c1O)c1,-1.78,train,train,train,val,train
CCCCCOC(=O)c1ccc(N)cc1,-3.26,train,val,train,train,train
c(c(cccc1)c1)(ccc(c(cccc2)c2)c3)c3,-7.11,val,train,train,train,train
O=C(Nc(c(ccc1)Cl)c1)C,-1.4,train,val,train,train,train
N(C(CCC1)CC)C1,-1.5,train,val,train,train,train
O(c(ccc(c1)CC=C)c1)C,-2.92,train,train,val,train,train
Clc1c(Cl)c(Cl)c(Cl)c(O)c1OC,-4.02,train,train,val,train,train
O=C(NC(=S)S1)C1,-1.77,train,train,train,val,train
N1C(=O)N=C(N)C=C1,-1.14,train,val,train,train,train
O=C(O)C(N)CC(=O)N,-0.74,train,train,val,train,train
CCS(=O)(=O)CC,0.04,train,val,train,train,train
n1ccc(O)cc1,1.02,train,train,val,train,train
N1C(=O)NC(=O)C=C1C,-1.26,train,train,train,val,train
O(C(O)C(O)C(O)C1O)C1,0.39,train,train,train,val,train
O=S(=O)(N)c(cccc1)c1,-1.56,train,train,train,val,train
N(C(=S)SSC(N(C)C)=S)(C)C,-3.9,val,train,train,train,train
N1C(C)CNC(C)C1,0.49,train,train,train,train,val
O=C(O)c(cccc1I)c1,-3.27,train,train,val,train,train
c1cnc2c(OC)ncnc2n1,-1.11,train,train,train,val,train
c1c(SC)nc2cncnc2n1,-1.55,train,train,train,train,val
N1C(=S)NC(=O)C=C1CCC,-2.15,train,train,train,train,val
Clc1c(Cl)c(Cl)c2nccnc2c1Cl,-5.43,train,train,train,train,val
O=C(O)COc(c(cc(c1)Cl)Cl)c1,-2.51,train,train,val,train,train
O=C(OC)c(c(O)ccc1)c1,-2.34,train,val,train,train,train
O=C(O)c(c(NC)ccc1)c1,-2.88,train,train,train,train,val
c1ccccc1OCC,-2.33,train,train,val,train,train
NCCc1ccc(O)cc1,-1.12,train,train,train,train,val
CC(C)CC(=O)CC(=O)C,-1.6,train,val,train,train,train
C1C(C)C(C)CCC1,-4.27,train,train,train,train,val
OC(=O)CN1C(=O)Sc2cccc(Cl)c12,-2.61,train,val,train,train,train
OC(=O)C(Oc1cc(Cl)ccc1)C,-2.22,val,train,train,train,train
O=C(OC)c(ccc(OC)c1)c1,-2.41,train,train,train,train,val
CCOc1ccc(NC(N)=O)cc1,-2.17,train,train,val,train,train
O=C(O)CCCCCCCC,-2.75,train,val,train,train,train
c1ccccc1N2C(=O)C(Cl)=C(N)C=N2,-2.87,train,train,train,val,train
O=S(=O)(Nc(nccc1)n1)c(ccc(N)c2)c2,-3.51,train,train,train,val,train
CC(=O)Nc1ccc(OC(C)=O)cc1,-1.91,train,train,val,train,train
Oc1cc2CCCCc2cc1,-1.99,train,train,val,train,train
Oc(c(ccc1C(C)C)C)c1,-2.08,train,train,train,train,val
O=C(C(CC1C2)(C2)C)C1(C)C,-1.85,val,train,train,train,train
O=C(C(CCC1C)C(C)C)C1,-2.49,train,train,train,val,train
n(c(c(c(c1)C)ccc2)c2)c1C,-1.94,train,train,train,val,train
CCN(CC)c1c(cc(c(N)c1N(=O)=O)C(F)(F)F)N(=O)=O,-5.47,val,train,train,train,train
C1=CC(C2)C(C(=O)OC)C(C(=O)OC)C12,-1.2,val,train,train,train,train
c1ccccc1S(=O)(=O)NC(=O)NCCCC,-3.05,train,train,train,val,train
CCCCc1c(C)nc(NCC)nc1O,-3.02,val,train,train,train,train
c1ccc2C(=O)C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2c1,-5.03,train,train,val,train,train
O=C1C=CC(c2cc(ccc2O)O)(C=C1)O,-1.73,train,val,train,train,train
Oc(c(ccc1O)CCCCCC)c1,-2.59,train,train,val,train,train
Ic1ccccc1C(=O)Nc2ccccc2,-4.21,train,val,train,train,train
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53,train,train,val,train,train
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,-4.16,train,train,train,train,val
Clc1ccc(cc1)C(c2ccccc2Cl)C(Cl)(Cl)Cl,-6.62,val,train,train,train,train
O=C(O)c(c(c(c(ccc1)C(=O)O)c1)ccc2)c2,-2.28,train,train,val,train,train
c1ccccc1C(=O)Oc2ccccc2,-2.85,val,train,train,train,train
O=C(C(C(=O)c(c1ccc2)c2)C1=O)C(C)(C)C,-4.11,val,train,train,train,train
CN(C)CCN(Cc1cccs1)c2ccccn2,-2.64,train,train,val,train,train
Oc1cc(O)c2C(=O)C(O)=C(c3ccc(O)cc3O)Oc2c1,-3.08,train,train,train,train,val
NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-3.59,val,train,train,train,train
CC(C)Oc1cc(c(Cl)cc1Cl)N2N=C(OC2=O)C(C)(C)C,-5.69,train,train,train,train,val
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,-2.73,train,train,train,val,train
O=C1C=C2CC3(O)COc4c(O)c(O)ccc4C3=C2C=C1O,-2.7,train,val,train,train,train
n(cc(C(O)(c(ccc(c1)Cl)c1)c(c(ccc2)Cl)c2)cn3)c3,-4.38,train,train,train,train,val
N1CCN=C1CN(c2ccccc2)Cc3ccccc3,-2.6,train,train,train,train,val
c1cc(O)ccc1C(C=C)C(C=C)c2ccc(O)cc2,-4.95,train,train,val,train,train
c1cc(O)ccc1C(CC)C(CC)c2ccc(O)cc2,-4.43,train,train,train,val,train
c12ccccc1nccc2C(O)C3N(C4)CCC(C4CC)C3,-2.63,train,train,val,train,train
C1(S5)C5CC2CCC3C4CCC(O)C4(C)CCC3C2(C)C1,-5.41,train,train,val,train,train
CN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4,-4.4,train,train,train,val,train
O=C(O)C(C(C(C(C(=C1)C=C(C2)C(C)C)C2)(CC3)C)C1)(C3)C,-3.8,val,train,train,train,train
C1C(=O)C=C2CCC3C4CCC(O)(C#C)C4(C)CCC3C2(C)C1,-5.66,train,val,train,train,train
c1ccc2OC(=O)C(C(C(=O)OCC)C3=C(O)c4ccccc4OC3=O)=C(O)c2c1,-3.66,train,train,train,val,train
NCCC(O)C(=O)NC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O,-0.5,train,val,train,train,train
c1c(Cl)ccc(OC)c1C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2,-5.09,train,train,train,train,val
C1C(O)CC2=CCC3C4CC5OC6(OCC(C)CC6)C(C)C5C4(C)CCC3C2(C)C1,-7.32,train,train,train,val,train
Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)cc2Cl,-7.89,train,train,train,val,train
O=C(OCC)c(ccc(N)c1)c1,-2.32,train,train,train,train,val
O=C(Oc(c(ccc1)C(=O)O)c1)C,-1.72,train,train,val,train,train
c1ccccc1N2C(=O)C=C(C)N2C,-0.56,train,train,train,val,train
n(c(nc(n1)NC(C)C)NCC)c1Cl,-3.85,train,train,val,train,train
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2.34,val,train,train,train,train
O=C(N(C)C)Nc(ccc(c1Cl)Cl)c1,-3.8,train,train,val,train,train
O=C(N(N=CC(OC(N(=O)=O)=C1)=C1)CC2=O)N2,-3.47,val,train,train,train,train
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,-3.99,train,train,train,train,val
O=C(N(c(c(cc(c1)Cl)C(=N2)c(cccc3)c3)c1)C)C2,-3.76,train,val,train,train,train
C1C(=O)C=C2CCC3C4CCC(O)C4(C)CCC3C2(C)C1,-4.09,val,train,train,train,train
C(C(C(C(C1Cl)Cl)Cl)Cl)(C1Cl)Cl,-4.6,train,val,train,train,train
CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-4.66,train,train,train,val,train
O(P(OCC)(Oc(nc(nc1C)C(C)C)c1)=S)CC,-3.64,val,train,train,train,train
O=C(OC(c1cccc2)(c(ccc(O)c3)c3)c(ccc(O)c4)c4)c12,-2.9,train,train,val,train,train
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.37,train,train,train,val,train
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-5.49,val,train,train,train,train
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,-2.47,val,train,train,train,train
c(ccc(c1)Cl)(c1)C(c(ccc(c2)Cl)c2)C(Cl)(Cl)Cl,-7.15,train,train,train,val,train
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86,train,train,val,train,train
